MODEL;MSAN;RIN;IP;TYPE;ITEM;DESCRIPTION;PRIORITY;COMMENTS
Milegate;OCO-A25-4;a25-rin-304;10.209.65.64;SYSTEM;Shelf;PETS Clock Source Not Primary;Minor;""
Milegate;OCO-A25-4;a25-rin-304;10.209.65.64;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;OCO-A23;a23-rin-376;10.209.65.136;SYSTEM;alarm-4;Falha de Fan;Critical;Alarme externo de falha no do sistema de ventilacao do armario
Zhone;SOC-A20-1;a20-rin-192;10.211.225.191;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;SOC-A12-5;a12-rin-184;10.211.225.183;SYSTEM;FAN tray;fan_speed_error;Critical;Falha na bandeja de FANs do shelf
Zhone;SOC-A18-5;a18-rin-532;10.211.225.31;CARD;11: MXK 24 PORT VDSL2 POTS;FAULT;Critical;Cartao com falha inoperante
Zhone;SOC-A23-5;a23-rin-141;10.211.225.139;SYSTEM;FAN tray;fan_speed_error;Critical;Falha na bandeja de FANs do shelf
Zhone;SOC-A23-5;a23-rin-141;10.211.225.139;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;OCO-A34-0;a34-rin-406;10.209.65.174;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;SOC-A11-5;a11-rin-188;10.211.225.187;SYSTEM;FAN tray;fan_speed_error;Critical;Falha na bandeja de FANs do shelf
Zhone;OCO-A33-0;a33-rin-418;10.209.65.154;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;OCO-A32-4;a32-rin-415;10.209.65.151;CARD;unit-13;COGE3 R1D Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A11-6-SIP;a11-rin-185;10.211.225.188;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;SOC-A25-6;a25-rin-133;10.211.225.132;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;SOC-A09-5;a09-rin-24;10.211.225.23;SYSTEM;Shelf;PETS Holdover;Minor;""
Milegate;SOC-A09-5;a09-rin-24;10.211.225.23;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A09-5;a09-rin-24;10.211.225.23;SYSTEM;Shelf;All Selected PETS Clock Sources Lost;Minor;""
Milegate;SOC-A09-5;a09-rin-24;10.211.225.23;SYSTEM;Shelf;PETS Clock Source Not Primary;Minor;""
Milegate;SOC-A09-5;a09-rin-24;10.211.225.23;CARD;unit-13;COGE3 R1E Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A05-5;a05-rin-403;10.211.225.147;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A08-5;a08-rin-144;10.211.225.143;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;OCO-I02-0;i02-rin-104;10.209.65.50;SYSTEM;alarm-4;Temperatura Alta;Critical;Alarme externo de falha no do sistema de ventilacao do armario
Milegate;OCO-I02-0;i02-rin-104;10.209.65.50;SYSTEM;alarm-5;Porta Aberta;Major;""
Milegate;SOC-A24-2;a24-rin-136;10.211.225.135;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;OCO-A37-4;a37-rin-64;10.209.65.195;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A10-5;a10-rin-29;10.211.225.27;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;OCO-A34-4;a34-rin-407;10.209.65.175;CARD;unit-13;COGE3 R1D Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;OCO-A37-0;a37-rin-63;10.209.65.194;CARD;unit-13;COGE1 R3A Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;OCO-A36-4;a36-rin-62;10.209.65.191;CARD;unit-13;COGE3 R1E Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A21-5;a21-rin-13;10.211.225.15;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A25-0;a25-rin-130;10.211.225.129;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A20-0;a20-rin-190;10.211.225.189;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A20-0;a20-rin-190;10.211.225.189;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;SOC-A20-0;a20-rin-190;10.211.225.189;SYSTEM;alarm-7;Porta Baterias;Critical;""
Milegate;SOC-A20-0;a20-rin-190;10.211.225.189;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A05-0;a05-rin-146;10.211.225.145;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A01-5;a01-rin-168;10.211.225.167;CARD;unit-13;COGE3 R1D Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;OCO-A33-4;a33-rin-419;10.209.65.155;SYSTEM;Shelf;PETS Holdover;Minor;""
Milegate;OCO-A33-4;a33-rin-419;10.209.65.155;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;OCO-A33-4;a33-rin-419;10.209.65.155;SYSTEM;Shelf;All Selected PETS Clock Sources Lost;Minor;""
Milegate;OCO-A33-4;a33-rin-419;10.209.65.155;SYSTEM;Shelf;PETS Clock Source Not Primary;Minor;""
Milegate;OCO-A33-4;a33-rin-419;10.209.65.155;CARD;unit-13;COGE3 R1D Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A22-5;a22-rin-17;10.211.225.11;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A04-5;a04-rin-140;10.211.225.151;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A01;a01-rin-167;10.211.225.166;CARD;unit-13;COGE1 Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A07;a07-rin-175;10.211.225.174;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A23-0;a23-rin-138;10.211.225.137;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A04;a04-rin-151;10.211.225.150;CARD;unit-13;COGE1 Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;OCO-I01-99;i01-rin-366;10.209.65.2;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;OCO-A36-0;a36-rin-61;10.209.65.190;SYSTEM;Shelf;PETS Holdover;Minor;""
Milegate;OCO-A36-0;a36-rin-61;10.209.65.190;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;OCO-A36-0;a36-rin-61;10.209.65.190;SYSTEM;Shelf;All Selected PETS Clock Sources Lost;Minor;""
Milegate;OCO-A36-0;a36-rin-61;10.209.65.190;SYSTEM;Shelf;PETS Clock Source Not Primary;Minor;""
Milegate;OCO-A39-4;a39-rin-204;10.209.65.203;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A27-0;a27-rin-126;10.211.225.125;CARD;unit-13;COGE1 R4D Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A09;a09-rin-23;10.211.225.22;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A03-0;a03-rin-154;10.211.225.153;SYSTEM;alarm-1;Door_Open;Minor;""
Milegate;SOC-A03-0;a03-rin-154;10.211.225.153;SYSTEM;alarm-5;Porta Equipamento;Critical;""
Milegate;SOC-A03-0;a03-rin-154;10.211.225.153;SYSTEM;alarm-7;Porta Bateria;Critical;""
Milegate;SOC-A03-0;a03-rin-154;10.211.225.153;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A07-0;a07-rin-174;10.211.225.173;CARD;unit-13;COGE1 Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;OCO-I01-2-99;i01-rin-367;10.209.65.3;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 3;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A21-0;a21-rin-14;10.211.225.13;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A02-4;a02-rin-163;10.211.225.162;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;SOC-A08;a08-rin-143;10.211.225.142;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;OCO-A35-0;a35-rin-422;10.209.65.182;CARD;unit-13;COGE3 R1E Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A22-0;a22-rin-10;10.211.225.9;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A12-0;a12-rin-182;10.211.225.181;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A24-0;a24-rin-134;10.211.225.133;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A11-0;a11-rin-186;10.211.225.185;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;SOC-A11-0;a11-rin-186;10.211.225.185;SYSTEM;alarm-7;Porta Bateria;Critical;""
Milegate;SOC-A06-5;a06-rin-173;10.211.225.171;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A06-5;a06-rin-173;10.211.225.171;CARD;unit-13;COGE3 R1C Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A03;a03-rin-155;10.211.225.154;SYSTEM;FAN tray;Total Fan Breakdown;Critical;Bandeja de FANs do shelf inoperante
Milegate;SOC-A03;a03-rin-155;10.211.225.154;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A18;a18-rin-31;10.211.225.30;CARD;unit-13;COGE1 Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A04-0;a04-rin-150;10.211.225.149;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A01-0;a01-rin-166;10.211.225.165;SYSTEM;alarm-5;Porta Equipamentos;Major;""
Milegate;SOC-A01-0;a01-rin-166;10.211.225.165;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A09-0;a09-rin-22;10.211.225.21;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A26-0;a26-rin-122;10.211.225.121;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A26-0;a26-rin-122;10.211.225.121;CARD;unit-13;COGE3 R1G Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A26;a26-rin-123;10.211.225.122;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A24;a24-rin-135;10.211.225.134;SYSTEM;FAN tray;Total Fan Breakdown;Critical;Bandeja de FANs do shelf inoperante
Milegate;SOC-A24;a24-rin-135;10.211.225.134;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A02-0;a02-rin-162;10.211.225.161;SYSTEM;alarm-4;Falha de Fan;Critical;Alarme externo de falha no do sistema de ventilacao do armario
Milegate;SOC-A19-0;a19-rin-194;10.211.225.193;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A05;a05-rin-147;10.211.225.146;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A20;a20-rin-191;10.211.225.190;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A10-0;a10-rin-26;10.211.225.25;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A10-0;a10-rin-26;10.211.225.25;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A19;a19-rin-195;10.211.225.194;SYSTEM;FAN tray;Total Fan Breakdown;Critical;Bandeja de FANs do shelf inoperante
Milegate;SOC-A19;a19-rin-195;10.211.225.194;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A06-99;a06-rin-170;10.211.225.169;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A06-99;a06-rin-170;10.211.225.169;SYSTEM;alarm-1;Door_Open;Minor;""
Milegate;SOC-A06-99;a06-rin-170;10.211.225.169;CARD;unit-13;COGE1 Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A06-0;a06-rin-171;10.211.225.170;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A06-0;a06-rin-171;10.211.225.170;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 3;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A06-0;a06-rin-171;10.211.225.170;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 4;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A06-0;a06-rin-171;10.211.225.170;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;SOC-A06-0;a06-rin-171;10.211.225.170;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A10;a10-rin-27;10.211.225.26;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A22;a22-rin-11;10.211.225.10;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;SOC-A43-0;a43-rin-54;10.211.225.53;SYSTEM;FAN tray;fan_speed_error;Critical;Falha na bandeja de FANs do shelf
Zhone;SOC-A43-0;a43-rin-54;10.211.225.53;CARD;2: MXK 24 PORT VDSL2 POTS;LOADING;Critical;Cartao com falha inoperante
Zhone;SOC-A43-0;a43-rin-54;10.211.225.53;CARD;4: MXK 24 PORT VDSL2 POTS;LOADING;Critical;Cartao com falha inoperante
Zhone;SOC-A43-0;a43-rin-54;10.211.225.53;CARD;5: MXK 24 PORT VDSL2 POTS;LOADING;Critical;Cartao com falha inoperante
Zhone;SOC-A50-0;a50-rin-230;10.211.225.229;SYSTEM;FAN tray;fan_speed_error;Critical;Falha na bandeja de FANs do shelf
Zhone;SOC-A50-0;a50-rin-230;10.211.225.229;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;SOC-A49-1;a49-rin-279;10.211.225.90;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;SOC-A41-0;a41-rin-46;10.211.225.45;CARD;b: MXK FOUR GIGE;NOT_PROV;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;SOC-A38-0;a38-rin-234;10.211.225.241;CARD;b: MXK FOUR GIGE;NOT_PROV;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;SOC-A35-0;a35-rin-226;10.211.225.225;SYSTEM;Shelf;not_in_redundant_mode;Minor;""
Zhone;SOC-A35-0;a35-rin-226;10.211.225.225;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;SOC-A35-0;a35-rin-226;10.211.225.225;INTERFACE;1-b-2-0/eth;Inactive;Minor;Secondary Inactive
Zhone;SOC-A40-0;a40-rin-445;10.211.225.245;SYSTEM;Shelf;not_in_redundant_mode;Minor;""
Zhone;SOC-A40-0;a40-rin-445;10.211.225.245;INTERFACE;1-b-2-0/eth;Inactive;Minor;Secondary Inactive
Zhone;SOC-A45-1;a45-rin-71;10.211.225.70;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;SOC-A46-0;a46-rin-74;10.211.225.73;SYSTEM;Shelf;not_in_redundant_mode;Minor;""
Zhone;SOC-A46-0;a46-rin-74;10.211.225.73;INTERFACE;1-b-2-0/eth;Inactive;Minor;Secondary Inactive
Zhone;SOC-A52-0;a52-rin-214;10.211.225.213;SYSTEM;Shelf;not_in_redundant_mode;Minor;""
Zhone;SOC-A52-0;a52-rin-214;10.211.225.213;INTERFACE;1-b-2-0/eth;Inactive;Minor;Secondary Inactive
Zhone;SOC-A49-0;a49-rin-278;10.211.225.89;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;SOC-A38-5;a38-rin-236;10.211.225.243;CARD;b: MXK FOUR GIGE;NOT_PROV;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;SOC-A51;a51-rin-282;10.211.238.69;CARD;b: MXK FOUR GIGE;NOT_PROV;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;SOC-A39-0;a39-rin-42;10.211.225.41;SYSTEM;FAN tray;fan_speed_error;Critical;Falha na bandeja de FANs do shelf
Zhone;SOC-A39-0;a39-rin-42;10.211.225.41;CARD;b: MXK FOUR GIGE;NOT_PROV;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;SOC-A41-1;a41-rin-47;10.211.225.46;CARD;b: MXK FOUR GIGE;NOT_PROV;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;SOC-A52-1;a52-rin-215;10.211.225.214;SYSTEM;Shelf;not_in_redundant_mode;Minor;""
Zhone;SOC-A52-1;a52-rin-215;10.211.225.214;CARD;8: MXK 24 PORT VDSL2 POTS;FAULT;Critical;Cartao com falha inoperante
Zhone;SOC-A52-1;a52-rin-215;10.211.225.214;INTERFACE;1-b-2-0/eth;Down;Minor;Secondary Down
Zhone;SOC-A47-4;a47-rin-271;10.211.225.82;SYSTEM;FAN tray;fan_speed_error;Critical;Falha na bandeja de FANs do shelf
Zhone;SOC-A28-5;a28-rin-189;10.211.225.35;SYSTEM;FAN tray;fan_speed_error;Critical;Falha na bandeja de FANs do shelf
Milegate;SOC-A44-1;a44-rin-19;10.211.225.18;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A44-1;a44-rin-19;10.211.225.18;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 3;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A44-1;a44-rin-19;10.211.225.18;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 4;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A44-1;a44-rin-19;10.211.225.18;SYSTEM;Shelf;PETS Clock Source Not Primary;Minor;""
Milegate;SOC-A44-1;a44-rin-19;10.211.225.18;CARD;unit-13;COGE3 R1E Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A37;a37-rin-69;10.211.225.68;CARD;unit-13;COGE3 R1C Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;VOM-A04-2;a04-rin-44;10.211.238.31;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;SOC-A54-4;a54-rin-241;10.211.238.74;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A56-0;a56-rin-286;10.211.238.81;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A58-4;a58-rin-245;10.211.238.78;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A58-4;a58-rin-245;10.211.238.78;CARD;unit-14;SUPC4 R1G Plugged;Critical;Cartao com falha inoperante
Milegate;SOC-A58-4;a58-rin-245;10.211.238.78;CARD;unit-15;SUV11 R1J Plugged;Critical;Cartao com falha inoperante
Milegate;SOC-A41-4;a41-rin-120;10.211.225.47;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A47-5;a47-rin-272;10.211.225.83;SYSTEM;Shelf;PETS Holdover;Minor;""
Milegate;SOC-A47-5;a47-rin-272;10.211.225.83;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A47-5;a47-rin-272;10.211.225.83;SYSTEM;Shelf;All Selected PETS Clock Sources Lost;Minor;""
Milegate;SOC-A47-5;a47-rin-272;10.211.225.83;SYSTEM;Shelf;PETS Clock Source Not Primary;Minor;""
Milegate;SOC-A47-5;a47-rin-272;10.211.225.83;CARD;unit-13;COGE3 R1E Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A39-5;a39-rin-41;10.211.225.43;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A56-5;a56-rin-288;10.211.238.83;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A60-4;a60-rin-292;10.211.238.88;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A55-4;a55-rin-285;10.211.238.80;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A57-0;a57-rin-242;10.211.238.75;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A29-5;a29-rin-21;10.211.225.7;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A61-0;a61-rin-293;10.211.238.89;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A55-0;a55-rin-284;10.211.238.79;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A60-0;a60-rin-291;10.211.238.87;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A58-0;a58-rin-244;10.211.238.77;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A54-0;a54-rin-240;10.211.238.73;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A57-4;a57-rin-243;10.211.238.76;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A59-4;a59-rin-290;10.211.238.86;SYSTEM;Shelf;Stand;Minor;""
Milegate;SOC-A59-4;a59-rin-290;10.211.238.86;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A51-4;a51-rin-283;10.211.238.70;CARD;unit-13;COGE3 R1C Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A32-5;a32-rin-212;10.211.225.211;CARD;unit-13;COGE1 R4D Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A29-0;a29-rin-6;10.211.225.5;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A29-0;a29-rin-6;10.211.225.5;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 3;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A29-0;a29-rin-6;10.211.225.5;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 4;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A29-0;a29-rin-6;10.211.225.5;CARD;unit-13;COGE1 R4B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;SOC-A35;a35-rin-227;10.211.225.226;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;SOC-A30-5;a30-rin-104;10.211.225.3;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;SOC-A30-5;a30-rin-104;10.211.225.3;SYSTEM;Shelf;PETS Clock Source Not Primary;Minor;""
Milegate;SOC-A56-4;a56-rin-287;10.211.238.82;SYSTEM;Shelf;System Time Not Available;Minor;Revisar ordem de prioridade das fontes de clock TDM configuradas no NE
Milegate;SOC-A40-4;a40-rin-446;10.211.225.246;SYSTEM;alarm-4;Falha de Fan;Critical;Alarme externo de falha no do sistema de ventilacao do armario
